route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
B2,WKD,B2_WKD_0_051,Lower East Side,B2 051,0,,B2_0,1,1
B2,WKD,B2_WKD_0_052,Lower East Side,B2 052,0,,B2_0,1,1
B2,WKD,B2_WKD_0_053,Lower East Side,B2 053,0,,B2_0,1,1
B2,WKD,B2_WKD_0_054,Lower East Side,B2 054,0,,B2_0,1,1
B2,WKD,B2_WKD_0_055,Lower East Side,B2 055,0,,B2_0,1,1
B2,WKD,B2_WKD_0_056,Lower East Side,B2 056,0,,B2_0,1,1
B2,WKD,B2_WKD_0_057,Lower East Side,B2 057,0,,B2_0,1,1
B2,WKD,B2_WKD_0_058,Lower East Side,B2 058,0,,B2_0,1,1
B2,WKD,B2_WKD_0_059,Lower East Side,B2 059,0,,B2_0,1,1
B2,WKD,B2_WKD_0_060,Lower East Side,B2 060,0,,B2_0,1,1
B2,WKD,B2_WKD_0_061,Lower East Side,B2 061,0,,B2_0,1,1
B2,WKD,B2_WKD_0_062,Lower East Side,B2 062,0,,B2_0,1,1
B2,WKD,B2_WKD_0_063,Lower East Side,B2 063,0,,B2_0,1,1
B2,WKD,B2_WKD_0_064,Lower East Side,B2 064,0,,B2_0,1,1
B2,WKD,B2_WKD_0_065,Lower East Side,B2 065,0,,B2_0,1,1
B2,WKD,B2_WKD_0_066,Lower East Side,B2 066,0,,B2_0,1,1
B2,WKD,B2_WKD_0_067,Lower East Side,B2 067,0,,B2_0,1,1
B2,WKD,B2_WKD_0_068,Lower East Side,B2 068,0,,B2_0,1,1
B2,WKD,B2_WKD_0_069,Lower East Side,B2 069,0,,B2_0,1,1
B2,WKD,B2_WKD_0_070,Lower East Side,B2 070,0,,B2_0,1,1
B2,WKD,B2_WKD_0_071,Lower East Side,B2 071,0,,B2_0,1,1
B2,WKD,B2_WKD_0_072,Lower East Side,B2 072,0,,B2_0,1,1
B2,WKD,B2_WKD_0_073,Lower East Side,B2 073,0,,B2_0,1,1
B2,WKD,B2_WKD_0_074,Lower East Side,B2 074,0,,B2_0,1,1
B2,WKD,B2_WKD_0_075,Lower East Side,B2 075,0,,B2_0,1,1
B2,WKD,B2_WKD_0_076,Lower East Side,B2 076,0,,B2_0,1,1
B2,WKD,B2_WKD_0_077,Lower East Side,B2 077,0,,B2_0,1,1
B2,WKD,B2_WKD_0_078,Lower East Side,B2 078,0,,B2_0,1,1
B2,WKD,B2_WKD_0_079,Lower East Side,B2 079,0,,B2_0,1,1
B2,WKD,B2_WKD_0_080,Lower East Side,B2 080,0,,B2_0,1,1
B2,WKD,B2_WKD_0_081,Lower East Side,B2 081,0,,B2_0,1,1
B2,WKD,B2_WKD_0_082,Lower East Side,B2 082,0,,B2_0,1,1
B2,WKD,B2_WKD_0_083,Lower East Side,B2 083,0,,B2_0,1,1
B2,WKD,B2_WKD_0_084,Lower East Side,B2 084,0,,B2_0,1,1
B2,WKD,B2_WKD_0_085,Lower East Side,B2 085,0,,B2_0,1,1
B2,WKD,B2_WKD_0_086,Lower East Side,B2 086,0,,B2_0,1,1
B2,WKD,B2_WKD_0_087,Lower East Side,B2 087,0,,B2_0,1,1
B2,WKD,B2_WKD_0_088,Lower East Side,B2 088,0,,B2_0,1,1
B2,WKD,B2_WKD_0_089,Lower East Side,B2 089,0,,B2_0,1,1
B2,WKD,B2_WKD_0_090,Lower East Side,B2 090,0,,B2_0,1,1
B2,WKD,B2_WKD_0_091,Lower East Side,B2 091,0,,B2_0,1,1
B2,WKD,B2_WKD_0_092,Lower East Side,B2 092,0,,B2_0,1,1
B2,WKD,B2_WKD_0_093,Lower East Side,B2 093,0,,B2_0,1,1
B2,WKD,B2_WKD_0_094,Lower East Side,B2 094,0,,B2_0,1,1
B2,WKD,B2_WKD_0_095,Lower East Side,B2 095,0,,B2_0,1,1
B2,WKD,B2_WKD_0_096,Lower East Side,B2 096,0,,B2_0,1,1
B2,WKD,B2_WKD_0_097,Lower East Side,B2 097,0,,B2_0,1,1
B2,WKD,B2_WKD_0_098,Lower East Side,B2 098,0,,B2_0,1,1
B2,WKD,B2_WKD_0_099,Lower East Side,B2 099,0,,B2_0,1,1
B2,WKD,B2_WKD_0_100,Lower East Side,B2 100,0,,B2_0,1,1
B2,WKD,B2_WKD_0_101,Lower East Side,B2 101,0,,B2_0,1,1
B2,WKD,B2_WKD_0_102,Lower East Side,B2 102,0,,B2_0,1,1
B2,WKD,B2_WKD_0_103,Lower East Side,B2 103,0,,B2_0,1,1
B2,WKD,B2_WKD_0_104,Lower East Side,B2 104,0,,B2_0,1,1
B2,WKD,B2_WKD_0_105,Lower East Side,B2 105,0,,B2_0,1,1
B2,WKD,B2_WKD_0_106,Lower East Side,B2 106,0,,B2_0,1,1
B2,WKD,B2_WKD_0_107,Lower East Side,B2 107,0,,B2_0,1,1
B2,WKD,B2_WKD_0_108,Lower East Side,B2 108,0,,B2_0,1,1
B2,WKD,B2_WKD_1_001,Hudson Yards,B2 001,1,,B2_1,1,1
B2,WKD,B2_WKD_1_002,Hudson Yards,B2 002,1,,B2_1,1,1
B2,WKD,B2_WKD_1_003,Hudson Yards,B2 003,1,,B2_1,1,1
B2,WKD,B2_WKD_1_004,Hudson Yards,B2 004,1,,B2_1,1,1
B2,WKD,B2_WKD_1_005,Hudson Yards,B2 005,1,,B2_1,1,1
B2,WKD,B2_WKD_1_006,Hudson Yards,B2 006,1,,B2_1,1,1
B2,WKD,B2_WKD_1_007,Hudson Yards,B2 007,1,,B2_1,1,1
B2,WKD,B2_WKD_1_008,Hudson Yards,B2 008,1,,B2_1,1,1
B2,WKD,B2_WKD_1_009,Hudson Yards,B2 009,1,,B2_1,1,1
B2,WKD,B2_WKD_1_010,Hudson Yards,B2 010,1,,B2_1,1,1
B2,WKD,B2_WKD_1_011,Hudson Yards,B2 011,1,,B2_1,1,1
B2,WKD,B2_WKD_1_012,Hudson Yards,B2 012,1,,B2_1,1,1
B2,WKD,B2_WKD_1_013,Hudson Yards,B2 013,1,,B2_1,1,1
B2,WKD,B2_WKD_1_014,Hudson Yards,B2 014,1,,B2_1,1,1
B2,WKD,B2_WKD_1_015,Hudson Yards,B2 015,1,,B2_1,1,1
B2,WKD,B2_WKD_1_016,Hudson Yards,B2 016,1,,B2_1,1,1
B2,WKD,B2_WKD_1_017,Hudson Yards,B2 017,1,,B2_1,1,1
B2,WKD,B2_WKD_1_018,Hudson Yards,B2 018,1,,B2_1,1,1
B2,WKD,B2_WKD_1_019,Hudson Yards,B2 019,1,,B2_1,1,1
B2,WKD,B2_WKD_1_020,Hudson Yards,B2 020,1,,B2_1,1,1
B2,WKD,B2_WKD_1_021,Hudson Yards,B2 021,1,,B2_1,1,1
B2,WKD,B2_WKD_1_022,Hudson Yards,B2 022,1,,B2_1,1,1
B2,WKD,B2_WKD_1_023,Hudson Yards,B2 023,1,,B2_1,1,1
B2,WKD,B2_WKD_1_024,Hudson Yards,B2 024,1,,B2_1,1,1
B2,WKD,B2_WKD_1_025,Hudson Yards,B2 025,1,,B2_1,1,1
B2,WKD,B2_WKD_1_026,Hudson Yards,B2 026,1,,B2_1,1,1
B2,WKD,B2_WKD_1_027,Hudson Yards,B2 027,1,,B2_1,1,1
B2,WKD,B2_WKD_1_028,Hudson Yards,B2 028,1,,B2_1,1,1
B2,WKD,B2_WKD_1_029,Hudson Yards,B2 029,1,,B2_1,1,1
B2,WKD,B2_WKD_1_030,Hudson Yards,B2 030,1,,B2_1,1,1
B2,WKD,B2_WKD_1_031,Hudson Yards,B2 031,1,,B2_1,1,1
B2,WKD,B2_WKD_1_032,Hudson Yards,B2 032,1,,B2_1,1,1
B2,WKD,B2_WKD_1_033,Hudson Yards,B2 033,1,,B2_1,1,1
B2,WKD,B2_WKD_1_034,Hudson Yards,B2 034,1,,B2_1,1,1
B2,WKD,B2_WKD_1_035,Hudson Yards,B2 035,1,,B2_1,1,1
B2,WKD,B2_WKD_1_036,Hudson Yards,B2 036,1,,B2_1,1,1
B2,WKD,B2_WKD_1_037,Hudson Yards,B2 037,1,,B2_1,1,1
B2,WKD,B2_WKD_1_038,Hudson Yards,B2 038,1,,B2_1,1,1
B2,WKD,B2_WKD_1_039,Hudson Yards,B2 039,1,,B2_1,1,1
B2,WKD,B2_WKD_1_040,Hudson Yards,B2 040,1,,B2_1,1,1
B2,WKD,B2_WKD_1_041,Hudson Yards,B2 041,1,,B2_1,1,1
B2,WKD,B2_WKD_1_042,Hudson Yards,B2 042,1,,B2_1,1,1
B2,WKD,B2_WKD_1_043,Hudson Yards,B2 043,1,,B2_1,1,1
B2,WKD,B2_WKD_1_044,Hudson Yards,B2 044,1,,B2_1,1,1
B2,WKD,B2_WKD_1_045,Hudson Yards,B2 045,1,,B2_1,1,1
B2,WKD,B2_WKD_1_046,Hudson Yards,B2 046,1,,B2_1,1,1
B2,WKD,B2_WKD_1_047,Hudson Yards,B2 047,1,,B2_1,1,1
B2,WKD,B2_WKD_1_048,Hudson Yards,B2 048,1,,B2_1,1,1
B2,WKD,B2_WKD_1_049,Hudson Yards,B2 049,1,,B2_1,1,1
B2,WKD,B2_WKD_1_050,Hudson Yards,B2 050,1,,B2_1,1,1
B2,WKD,B2_WKD_1_051,Hudson Yards,B2 051,1,,B2_1,1,1
B2,WKD,B2_WKD_1_052,Hudson Yards,B2 052,1,,B2_1,1,1
B2,WKD,B2_WKD_1_053,Hudson Yards,B2 053,1,,B2_1,1,1
B2,WKD,B2_WKD_1_054,Hudson Yards,B2 054,1,,B2_1,1,1
B2,WKD,B2_WKD_1_055,Hudson Yards,B2 055,1,,B2_1,1,1
B2,WKD,B2_WKD_1_056,Hudson Yards,B2 056,1,,B2_1,1,1
B2,WKD,B2_WKD_1_057,Hudson Yards,B2 057,1,,B2_1,1,1
B2,WKD,B2_WKD_1_058,Hudson Yards,B2 058,1,,B2_1,1,1
B2,WKD,B2_WKD_1_059,Hudson Yards,B2 059,1,,B2_1,1,1
B2,WKD,B2_WKD_1_060,Hudson Yards,B2 060,1,,B2_1,1,1
B2,WKD,B2_WKD_1_061,Hudson Yards,B2 061,1,,B2_1,1,1
B2,WKD,B2_WKD_1_062,Hudson Yards,B2 062,1,,B2_1,1,1
B2,WKD,B2_WKD_1_063,Hudson Yards,B2 063,1,,B2_1,1,1
B2,WKD,B2_WKD_1_064,Hudson Yards,B2 064,1,,B2_1,1,1
B2,WKD,B2_WKD_1_065,Hudson Yards,B2 065,1,,B2_1,1,1
B2,WKD,B2_WKD_1_066,Hudson Yards,B2 066,1,,B2_1,1,1
B2,WKD,B2_WKD_1_067,Hudson Yards,B2 067,1,,B2_1,1,1
B2,WKD,B2_WKD_1_068,Hudson Yards,B2 068,1,,B2_1,1,1
B2,WKD,B2_WKD_1_069,Hudson Yards,B2 069,1,,B2_1,1,1
B2,WKD,B2_WKD_1_070,Hudson Yards,B2 070,1,,B2_1,1,1
B2,WKD,B2_WKD_1_071,Hudson Yards,B2 071,1,,B2_1,1,1
B2,WKD,B2_WKD_1_072,Hudson Yards,B2 072,1,,B2_1,1,1
B2,WKD,B2_WKD_1_073,Hudson Yards,B2 073,1,,B2_1,1,1
B2,WKD,B2_WKD_1_074,Hudson Yards,B2 074,1,,B2_1,1,1
B2,WKD,B2_WKD_1_075,Hudson Yards,B2 075,1,,B2_1,1,1
B2,WKD,B2_WKD_1_076,Hudson Yards,B2 076,1,,B2_1,1,1
B2,WKD,B2_WKD_1_077,Hudson Yards,B2 077,1,,B2_1,1,1
B2,WKD,B2_WKD_1_078,Hudson Yards,B2 078,1,,B2_1,1,1
B2,WKD,B2_WKD_1_079,Hudson Yards,B2 079,1,,B2_1,1,1
B2,WKD,B2_WKD_1_080,Hudson Yards,B2 080,1,,B2_1,1,1
B2,WKD,B2_WKD_1_081,Hudson Yards,B2 081,1,,B2_1,1,1
B2,WKD,B2_WKD_1_082,Hudson Yards,B2 082,1,,B2_1,1,1
B2,WKD,B2_WKD_1_083,Hudson Yards,B2 083,1,,B2_1,1,1
B2,WKD,B2_WKD_1_084,Hudson Yards,B2 084,1,,B2_1,1,1
B2,WKD,B2_WKD_1_085,Hudson Yards,B2 085,1,,B2_1,1,1
B2,WKD,B2_WKD_1_086,Hudson Yards,B2 086,1,,B2_1,1,1
B2,WKD,B2_WKD_1_087,Hudson Yards,B2 087,1,,B2_1,1,1
B2,WKD,B2_WKD_1_088,Hudson Yards,B2 088,1,,B2_1,1,1
B2,WKD,B2_WKD_1_089,Hudson Yards,B2 089,1,,B2_1,1,1
B2,WKD,B2_WKD_1_090,Hudson Yards,B2 090,1,,B2_1,1,1
B2,WKD,B2_WKD_1_091,Hudson Yards,B2 091,1,,B2_1,1,1
B2,WKD,B2_WKD_1_092,Hudson Yards,B2 092,1,,B2_1,1,1
B2,WKD,B2_WKD_1_093,Hudson Yards,B2 093,1,,B2_1,1,1
B2,WKD,B2_WKD_1_094,Hudson Yards,B2 094,1,,B2_1,1,1
B2,WKD,B2_WKD_1_095,Hudson Yards,B2 095,1,,B2_1,1,1
B2,WKD,B2_WKD_1_096,Hudson Yards,B2 096,1,,B2_1,1,1
B2,WKD,B2_WKD_1_097,Hudson Yards,B2 097,1,,B2_1,1,1
B2,WKD,B2_WKD_1_098,Hudson Yards,B2 098,1,,B2_1,1,1
B2,WKD,B2_WKD_1_099,Hudson Yards,B2 099,1,,B2_1,1,1
B2,WKD,B2_WKD_1_100,Hudson Yards,B2 100,1,,B2_1,1,1
B2,WKD,B2_WKD_1_101,Hudson Yards,B2 101,1,,B2_1,1,1
B2,WKD,B2_WKD_1_102,Hudson Yards,B2 102,1,,B2_1,1,1
B2,WKD,B2_WKD_1_103,Hudson Yards,B2 103,1,,B2_1,1,1
B2,WKD,B2_WKD_1_104,Hudson Yards,B2 104,1,,B2_1,1,1
B2,WKD,B2_WKD_1_105,Hudson Yards,B2 105,1,,B2_1,1,1
B2,WKD,B2_WKD_1_106,Hudson Yards,B2 106,1,,B2_1,1,1
B2,WKD,B2_WKD_1_107,Hudson Yards,B2 107,1,,B2_1,1,1
B2,WKD,B2_WKD_1_108,Hudson Yards,B2 108,1,,B2_1,1,1
B2,SAT,B2_SAT_0_001,Lower East Side,B2 001,0,,B2_0,1,1
B2,SAT,B2_SAT_0_002,Lower East Side,B2 002,0,,B2_0,1,1
B2,SAT,B2_SAT_0_003,Lower East Side,B2 003,0,,B2_0,1,1
B2,SAT,B2_SAT_0_004,Lower East Side,B2 004,0,,B2_0,1,1
B2,SAT,B2_SAT_0_005,Lower East Side,B2 005,0,,B2_0,1,1
B2,SAT,B2_SAT_0_006,Lower East Side,B2 006,0,,B2_0,1,1
B2,SAT,B2_SAT_0_007,Lower East Side,B2 007,0,,B2_0,1,1
B2,SAT,B2_SAT_0_008,Lower East Side,B2 008,0,,B2_0,1,1
B2,SAT,B2_SAT_0_009,Lower East Side,B2 009,0,,B2_0,1,1
B2,SAT,B2_SAT_0_010,Lower East Side,B2 010,0,,B2_0,1,1
B2,SAT,B2_SAT_0_011,Lower East Side,B2 011,0,,B2_0,1,1
B2,SAT,B2_SAT_0_012,Lower East Side,B2 012,0,,B2_0,1,1
B2,SAT,B2_SAT_0_013,Lower East Side,B2 013,0,,B2_0,1,1
B2,SAT,B2_SAT_0_014,Lower East Side,B2 014,0,,B2_0,1,1
B2,SAT,B2_SAT_0_015,Lower East Side,B2 015,0,,B2_0,1,1
B2,SAT,B2_SAT_0_016,Lower East Side,B2 016,0,,B2_0,1,1
B2,SAT,B2_SAT_0_017,Lower East Side,B2 017,0,,B2_0,1,1
B2,SAT,B2_SAT_0_018,Lower East Side,B2 018,0,,B2_0,1,1
B2,SAT,B2_SAT_0_019,Lower East Side,B2 019,0,,B2_0,1,1
B2,SAT,B2_SAT_0_020,Lower East Side,B2 020,0,,B2_0,1,1
B2,SAT,B2_SAT_0_021,Lower East Side,B2 021,0,,B2_0,1,1
B2,SAT,B2_SAT_0_022,Lower East Side,B2 022,0,,B2_0,1,1
B2,SAT,B2_SAT_0_023,Lower East Side,B2 023,0,,B2_0,1,1
B2,SAT,B2_SAT_0_024,Lower East Side,B2 024,0,,B2_0,1,1
B2,SAT,B2_SAT_0_025,Lower East Side,B2 025,0,,B2_0,1,1
B2,SAT,B2_SAT_0_026,Lower East Side,B2 026,0,,B2_0,1,1
B2,SAT,B2_SAT_0_027,Lower East Side,B2 027,0,,B2_0,1,1
B2,SAT,B2_SAT_0_028,Lower East Side,B2 028,0,,B2_0,1,1
B2,SAT,B2_SAT_0_029,Lower East Side,B2 029,0,,B2_0,1,1
B2,SAT,B2_SAT_0_030,Lower East Side,B2 030,0,,B2_0,1,1
B2,SAT,B2_SAT_0_031,Lower East Side,B2 031,0,,B2_0,1,1
B2,SAT,B2_SAT_0_032,Lower East Side,B2 032,0,,B2_0,1,1
B2,SAT,B2_SAT_0_033,Lower East Side,B2 033,0,,B2_0,1,1
B2,SAT,B2_SAT_0_034,Lower East Side,B2 034,0,,B2_0,1,1
B2,SAT,B2_SAT_0_035,Lower East Side,B2 035,0,,B2_0,1,1
B2,SAT,B2_SAT_0_036,Lower East Side,B2 036,0,,B2_0,1,1
B2,SAT,B2_SAT_0_037,Lower East Side,B2 037,0,,B2_0,1,1
B2,SAT,B2_SAT_0_038,Lower East Side,B2 038,0,,B2_0,1,1
B2,SAT,B2_SAT_0_039,Lower East Side,B2 039,0,,B2_0,1,1
B2,SAT,B2_SAT_0_040,Lower East Side,B2 040,0,,B2_0,1,1
B2,SAT,B2_SAT_0_041,Lower East Side,B2 041,0,,B2_0,1,1
B2,SAT,B2_SAT_0_042,Lower East Side,B2 042,0,,B2_0,1,1
B2,SAT,B2_SAT_0_043,Lower East Side,B2 043,0,,B2_0,1,1
B2,SAT,B2_SAT_0_044,Lower East Side,B2 044,0,,B2_0,1,1
B2,SAT,B2_SAT_0_045,Lower East Side,B2 045,0,,B2_0,1,1
B2,SAT,B2_SAT_0_046,Lower East Side,B2 046,0,,B2_0,1,1
B2,SAT,B2_SAT_0_047,Lower East Side,B2 047,0,,B2_0,1,1
B2,SAT,B2_SAT_0_048,Lower East Side,B2 048,0,,B2_0,1,1
B2,SAT,B2_SAT_0_049,Lower East Side,B2 049,0,,B2_0,1,1
B2,SAT,B2_SAT_0_050,Lower East Side,B2 050,0,,B2_0,1,1
B2,SAT,B2_SAT_0_051,Lower East Side,B2 051,0,,B2_0,1,1
B2,SAT,B2_SAT_0_052,Lower East Side,B2 052,0,,B2_0,1,1
B2,SAT,B2_SAT_0_053,Lower East Side,B2 053,0,,B2_0,1,1
B2,SAT,B2_SAT_0_054,Lower East Side,B2 054,0,,B2_0,1,1
B2,SAT,B2_SAT_0_055,Lower East Side,B2 055,0,,B2_0,1,1
B2,SAT,B2_SAT_0_056,Lower East Side,B2 056,0,,B2_0,1,1
B2,SAT,B2_SAT_0_057,Lower East Side,B2 057,0,,B2_0,1,1
B2,SAT,B2_SAT_0_058,Lower East Side,B2 058,0,,B2_0,1,1
B2,SAT,B2_SAT_0_059,Lower East Side,B2 059,0,,B2_0,1,1
B2,SAT,B2_SAT_0_060,Lower East Side,B2 060,0,,B2_0,1,1
B2,SAT,B2_SAT_0_061,Lower East Side,B2 061,0,,B2_0,1,1
B2,SAT,B2_SAT_0_062,Lower East Side,B2 062,0,,B2_0,1,1
B2,SAT,B2_SAT_0_063,Lower East Side,B2 063,0,,B2_0,1,1
B2,SAT,B2_SAT_0_064,Lower East Side,B2 064,0,,B2_0,1,1
B2,SAT,B2_SAT_0_065,Lower East Side,B2 065,0,,B2_0,1,1
B2,SAT,B2_SAT_0_066,Lower East Side,B2 066,0,,B2_0,1,1
B2,SAT,B2_SAT_0_067,Lower East Side,B2 067,0,,B2_0,1,1
B2,SAT,B2_SAT_0_068,Lower East Side,B2 068,0,,B2_0,1,1
B2,SAT,B2_SAT_0_069,Lower East Side,B2 069,0,,B2_0,1,1
B2,SAT,B2_SAT_0_070,Lower East Side,B2 070,0,,B2_0,1,1
B2,SAT,B2_SAT_0_071,Lower East Side,B2 071,0,,B2_0,1,1
B2,SAT,B2_SAT_0_072,Lower East Side,B2 072,0,,B2_0,1,1
B2,SAT,B2_SAT_0_073,Lower East Side,B2 073,0,,B2_0,1,1
B2,SAT,B2_SAT_0_074,Lower East Side,B2 074,0,,B2_0,1,1
B2,SAT,B2_SAT_0_075,Lower East Side,B2 075,0,,B2_0,1,1
B2,SAT,B2_SAT_0_076,Lower East Side,B2 076,0,,B2_0,1,1
B2,SAT,B2_SAT_0_077,Lower East Side,B2 077,0,,B2_0,1,1
B2,SAT,B2_SAT_0_078,Lower East Side,B2 078,0,,B2_0,1,1
B2,SAT,B2_SAT_0_079,Lower East Side,B2 079,0,,B2_0,1,1
B2,SAT,B2_SAT_0_080,Lower East Side,B2 080,0,,B2_0,1,1
B2,SAT,B2_SAT_0_081,Lower East Side,B2 081,0,,B2_0,1,1
B2,SAT,B2_SAT_0_082,Lower East Side,B2 082,0,,B2_0,1,1
B2,SAT,B2_SAT_0_083,Lower East Side,B2 083,0,,B2_0,1,1
B2,SAT,B2_SAT_0_084,Lower East Side,B2 084,0,,B2_0,1,1
B2,SAT,B2_SAT_0_085,Lower East Side,B2 085,0,,B2_0,1,1
B2,SAT,B2_SAT_0_086,Lower East Side,B2 086,0,,B2_0,1,1
B2,SAT,B2_SAT_0_087,Lower East Side,B2 087,0,,B2_0,1,1
B2,SAT,B2_SAT_1_001,Hudson Yards,B2 001,1,,B2_1,1,1
B2,SAT,B2_SAT_1_002,Hudson Yards,B2 002,1,,B2_1,1,1
B2,SAT,B2_SAT_1_003,Hudson Yards,B2 003,1,,B2_1,1,1
B2,SAT,B2_SAT_1_004,Hudson Yards,B2 004,1,,B2_1,1,1
B2,SAT,B2_SAT_1_005,Hudson Yards,B2 005,1,,B2_1,1,1
B2,SAT,B2_SAT_1_006,Hudson Yards,B2 006,1,,B2_1,1,1
B2,SAT,B2_SAT_1_007,Hudson Yards,B2 007,1,,B2_1,1,1
B2,SAT,B2_SAT_1_008,Hudson Yards,B2 008,1,,B2_1,1,1
B2,SAT,B2_SAT_1_009,Hudson Yards,B2 009,1,,B2_1,1,1
B2,SAT,B2_SAT_1_010,Hudson Yards,B2 010,1,,B2_1,1,1
B2,SAT,B2_SAT_1_011,Hudson Yards,B2 011,1,,B2_1,1,1
B2,SAT,B2_SAT_1_012,Hudson Yards,B2 012,1,,B2_1,1,1
B2,SAT,B2_SAT_1_013,Hudson Yards,B2 013,1,,B2_1,1,1
B2,SAT,B2_SAT_1_014,Hudson Yards,B2 014,1,,B2_1,1,1
B2,SAT,B2_SAT_1_015,Hudson Yards,B2 015,1,,B2_1,1,1
B2,SAT,B2_SAT_1_016,Hudson Yards,B2 016,1,,B2_1,1,1
B2,SAT,B2_SAT_1_017,Hudson Yards,B2 017,1,,B2_1,1,1
B2,SAT,B2_SAT_1_018,Hudson Yards,B2 018,1,,B2_1,1,1
B2,SAT,B2_SAT_1_019,Hudson Yards,B2 019,1,,B2_1,1,1
B2,SAT,B2_SAT_1_020,Hudson Yards,B2 020,1,,B2_1,1,1
B2,SAT,B2_SAT_1_021,Hudson Yards,B2 021,1,,B2_1,1,1
B2,SAT,B2_SAT_1_022,Hudson Yards,B2 022,1,,B2_1,1,1
B2,SAT,B2_SAT_1_023,Hudson Yards,B2 023,1,,B2_1,1,1
B2,SAT,B2_SAT_1_024,Hudson Yards,B2 024,1,,B2_1,1,1
B2,SAT,B2_SAT_1_025,Hudson Yards,B2 025,1,,B2_1,1,1
B2,SAT,B2_SAT_1_026,Hudson Yards,B2 026,1,,B2_1,1,1
B2,SAT,B2_SAT_1_027,Hudson Yards,B2 027,1,,B2_1,1,1
B2,SAT,B2_SAT_1_028,Hudson Yards,B2 028,1,,B2_1,1,1
B2,SAT,B2_SAT_1_029,Hudson Yards,B2 029,1,,B2_1,1,1
B2,SAT,B2_SAT_1_030,Hudson Yards,B2 030,1,,B2_1,1,1
B2,SAT,B2_SAT_1_031,Hudson Yards,B2 031,1,,B2_1,1,1
B2,SAT,B2_SAT_1_032,Hudson Yards,B2 032,1,,B2_1,1,1
B2,SAT,B2_SAT_1_033,Hudson Yards,B2 033,1,,B2_1,1,1
B2,SAT,B2_SAT_1_034,Hudson Yards,B2 034,1,,B2_1,1,1
B2,SAT,B2_SAT_1_035,Hudson Yards,B2 035,1,,B2_1,1,1
B2,SAT,B2_SAT_1_036,Hudson Yards,B2 036,1,,B2_1,1,1
B2,SAT,B2_SAT_1_037,Hudson Yards,B2 037,1,,B2_1,1,1
B2,SAT,B2_SAT_1_038,Hudson Yards,B2 038,1,,B2_1,1,1
B2,SAT,B2_SAT_1_039,Hudson Yards,B2 039,1,,B2_1,1,1
B2,SAT,B2_SAT_1_040,Hudson Yards,B2 040,1,,B2_1,1,1
B2,SAT,B2_SAT_1_041,Hudson Yards,B2 041,1,,B2_1,1,1
B2,SAT,B2_SAT_1_042,Hudson Yards,B2 042,1,,B2_1,1,1
B2,SAT,B2_SAT_1_043,Hudson Yards,B2 043,1,,B2_1,1,1
B2,SAT,B2_SAT_1_044,Hudson Yards,B2 044,1,,B2_1,1,1
B2,SAT,B2_SAT_1_045,Hudson Yards,B2 045,1,,B2_1,1,1
B2,SAT,B2_SAT_1_046,Hudson Yards,B2 046,1,,B2_1,1,1
B2,SAT,B2_SAT_1_047,Hudson Yards,B2 047,1,,B2_1,1,1
B2,SAT,B2_SAT_1_048,Hudson Yards,B2 048,1,,B2_1,1,1
B2,SAT,B2_SAT_1_049,Hudson Yards,B2 049,1,,B2_1,1,1
B2,SAT,B2_SAT_1_050,Hudson Yards,B2 050,1,,B2_1,1,1
B2,SAT,B2_SAT_1_051,Hudson Yards,B2 051,1,,B2_1,1,1
B2,SAT,B2_SAT_1_052,Hudson Yards,B2 052,1,,B2_1,1,1
B2,SAT,B2_SAT_1_053,Hudson Yards,B2 053,1,,B2_1,1,1
B2,SAT,B2_SAT_1_054,Hudson Yards,B2 054,1,,B2_1,1,1
B2,SAT,B2_SAT_1_055,Hudson Yards,B2 055,1,,B2_1,1,1
B2,SAT,B2_SAT_1_056,Hudson Yards,B2 056,1,,B2_1,1,1
B2,SAT,B2_SAT_1_057,Hudson Yards,B2 057,1,,B2_1,1,1
B2,SAT,B2_SAT_1_058,Hudson Yards,B2 058,1,,B2_1,1,1
B2,SAT,B2_SAT_1_059,Hudson Yards,B2 059,1,,B2_1,1,1
B2,SAT,B2_SAT_1_060,Hudson Yards,B2 060,1,,B2_1,1,1
B2,SAT,B2_SAT_1_061,Hudson Yards,B2 061,1,,B2_1,1,1
B2,SAT,B2_SAT_1_062,Hudson Yards,B2 062,1,,B2_1,1,1
B2,SAT,B2_SAT_1_063,Hudson Yards,B2 063,1,,B2_1,1,1
B2,SAT,B2_SAT_1_064,Hudson Yards,B2 064,1,,B2_1,1,1
B2,SAT,B2_SAT_1_065,Hudson Yards,B2 065,1,,B2_1,1,1
B2,SAT,B2_SAT_1_066,Hudson Yards,B2 066,1,,B2_1,1,1
B2,SAT,B2_SAT_1_067,Hudson Yards,B2 067,1,,B2_1,1,1
B2,SAT,B2_SAT_1_068,Hudson Yards,B2 068,1,,B2_1,1,1
B2,SAT,B2_SAT_1_069,Hudson Yards,B2 069,1,,B2_1,1,1
B2,SAT,B2_SAT_1_070,Hudson Yards,B2 070,1,,B2_1,1,1
B2,SAT,B2_SAT_1_071,Hudson Yards,B2 071,1,,B2_1,1,1
B2,SAT,B2_SAT_1_072,Hudson Yards,B2 072,1,,B2_1,1,1
B2,SAT,B2_SAT_1_073,Hudson Yards,B2 073,1,,B2_1,1,1
B2,SAT,B2_SAT_1_074,Hudson Yards,B2 074,1,,B2_1,1,1
