shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
B5_0,40.724433,-73.8506,35,11.92
B5_0,40.725717,-73.85205,36,12.108
B5_0,40.727,-73.8535,37,12.296
B5_0,40.72825,-73.856383,38,12.576
B5_0,40.7295,-73.859267,39,12.856
B5_0,40.73075,-73.86215,40,13.136
B5_0,40.732,-73.865033,41,13.415
B5_0,40.73325,-73.867917,42,13.695
B5_0,40.7345,-73.8708,43,13.975
B5_0,40.73525,-73.872083,44,14.112
B5_0,40.736,-73.873367,45,14.248
B5_0,40.73675,-73.87465,46,14.385
B5_0,40.7375,-73.875933,47,14.521
B5_0,40.73825,-73.877217,48,14.658
B5_0,40.739,-73.8785,49,14.795
B5_0,40.7403,-73.880467,50,15.014
B5_0,40.7416,-73.882433,51,15.234
B5_0,40.7429,-73.8844,52,15.454
B5_0,40.7442,-73.886367,53,15.674
B5_0,40.7455,-73.888333,54,15.894
B5_0,40.7468,-73.8903,55,16.114
B5_0,40.746,-73.891917,56,16.276
B5_0,40.7452,-73.893533,57,16.439
B5_0,40.7444,-73.89515,58,16.602
B5_0,40.7436,-73.896767,59,16.765
B5_0,40.7428,-73.898383,60,16.927
B5_0,40.742,-73.9,61,17.09
B5_0,40.742083,-73.904117,62,17.437
B5_0,40.742167,-73.908233,63,17.784
B5_0,40.74225,-73.91235,64,18.131
B5_0,40.742333,-73.916467,65,18.478
B5_0,40.742417,-73.920583,66,18.825
B5_0,40.7425,-73.9247,67,19.172
B5_0,40.74275,-73.92775,68,19.43
B5_0,40.743,-73.9308,69,19.688
B5_0,40.74325,-73.93385,70,19.947
B5_0,40.7435,-73.9369,71,20.205
B5_0,40.74375,-73.93995,72,20.464
B5_0,40.744,-73.943,73,20.722
B5_0,40.74405,-73.943983,74,20.805
B5_0,40.7441,-73.944967,75,20.888
B5_0,40.74415,-73.94595,76,20.971
B5_0,40.7442,-73.946933,77,21.054
B5_0,40.74425,-73.947917,78,21.137
B5_0,40.7443,-73.9489,79,21.22
B5_0,40.745,-73.951083,80,21.42
B5_0,40.7457,-73.953267,81,21.62
B5_0,40.7464,-73.95545,82,21.82
B5_0,40.7471,-73.957633,83,22.019
B5_0,40.7478,-73.959817,84,22.219
B5_0,40.7485,-73.962,85,22.419
B5_0,40.7492,-73.964533,86,22.646
B5_0,40.7499,-73.967067,87,22.873
B5_0,40.7506,-73.9696,88,23.1
B5_0,40.7513,-73.972133,89,23.327
B5_0,40.752,-73.974667,90,23.554
B5_0,40.7527,-73.9772,91,23.782
B5_1,40.7527,-73.9772,1,0.0
B5_1,40.752,-73.974667,2,0.227
B5_1,40.7513,-73.972133,3,0.454
B5_1,40.7506,-73.9696,4,0.681
B5_1,40.7499,-73.967067,5,0.909
B5_1,40.7492,-73.964533,6,1.136
B5_1,40.7485,-73.962,7,1.363
B5_1,40.7478,-73.959817,8,1.563
B5_1,40.7471,-73.957633,9,1.762
B5_1,40.7464,-73.95545,10,1.962
B5_1,40.7457,-73.953267,11,2.162
B5_1,40.745,-73.951083,12,2.362
B5_1,40.7443,-73.9489,13,2.561
B5_1,40.74425,-73.947917,14,2.644
B5_1,40.7442,-73.946933,15,2.727
B5_1,40.74415,-73.94595,16,2.81
B5_1,40.7441,-73.944967,17,2.893
B5_1,40.74405,-73.943983,18,2.976
B5_1,40.744,-73.943,19,3.059
B5_1,40.74375,-73.93995,20,3.318
B5_1,40.7435,-73.9369,21,3.576
B5_1,40.74325,-73.93385,22,3.835
B5_1,40.743,-73.9308,23,4.093
B5_1,40.74275,-73.92775,24,4.352
B5_1,40.7425,-73.9247,25,4.61
B5_1,40.742417,-73.920583,26,4.957
B5_1,40.742333,-73.916467,27,5.304
B5_1,40.74225,-73.91235,28,5.651
B5_1,40.742167,-73.908233,29,5.998
B5_1,40.742083,-73.904117,30,6.345
B5_1,40.742,-73.9,31,6.692
B5_1,40.7428,-73.898383,32,6.854
B5_1,40.7436,-73.896767,33,7.017
B5_1,40.7444,-73.89515,34,7.18
B5_1,40.7452,-73.893533,35,7.342
B5_1,40.746,-73.891917,36,7.505
B5_1,40.7468,-73.8903,37,7.668
B5_1,40.7455,-73.888333,38,7.888
B5_1,40.7442,-73.886367,39,8.108
B5_1,40.7429,-73.8844,40,8.327
B5_1,40.7416,-73.882433,41,8.547
B5_1,40.7403,-73.880467,42,8.767
B5_1,40.739,-73.8785,43,8.987
B5_1,40.73825,-73.877217,44,9.124
B5_1,40.7375,-73.875933,45,9.26
B5_1,40.73675,-73.87465,46,9.397
B5_1,40.736,-73.873367,47,9.533
B5_1,40.73525,-73.872083,48,9.67
B5_1,40.7345,-73.8708,49,9.806
B5_1,40.73325,-73.867917,50,10.086
B5_1,40.732,-73.865033,51,10.366
B5_1,40.73075,-73.86215,52,10.646
B5_1,40.7295,-73.859267,53,10.926
B5_1,40.72825,-73.856383,54,11.206
B5_1,40.727,-73.8535,55,11.486
B5_1,40.725717,-73.85205,56,11.674
B5_1,40.724433,-73.8506,57,11.862
B5_1,40.72315,-73.84915,58,12.049
B5_1,40.721867,-73.8477,59,12.237
B5_1,40.720583,-73.84625,60,12.425
B5_1,40.7193,-73.8448,61,12.613
B5_1,40.718083,-73.840833,62,12.974
B5_1,40.716867,-73.836867,63,13.334
B5_1,40.71565,-73.8329,64,13.695
B5_1,40.714433,-73.828933,65,14.056
B5_1,40.713217,-73.824967,66,14.416
B5_1,40.712,-73.821,67,14.777
B5_1,40.71035,-73.8177,68,15.11
B5_1,40.7087,-73.8144,69,15.443
B5_1,40.70705,-73.8111,70,15.777
B5_1,40.7054,-73.8078,71,16.11
B5_1,40.70375,-73.8045,72,16.443
B5_1,40.7021,-73.8012,73,16.776
B5_1,40.697083,-73.803,74,17.354
B5_1,40.692067,-73.8048,75,17.932
B5_1,40.68705,-73.8066,76,18.511
B5_1,40.682033,-73.8084,77,19.089
B5_1,40.677017,-73.8102,78,19.667
B5_1,40.672,-73.812,79,20.245
B5_1,40.669333,-73.81,80,20.586
B5_1,40.666667,-73.808,81,20.927
B5_1,40.664,-73.806,82,21.268
B5_1,40.661333,-73.804,83,21.609
B5_1,40.658667,-73.802,84,21.951
B5_1,40.656,-73.8,85,22.292
B5_1,40.65435,-73.798017,86,22.54
B5_1,40.6527,-73.796033,87,22.788
B5_1,40.65105,-73.79405,88,23.037
B5_1,40.6494,-73.792067,89,23.285
B5_1,40.64775,-73.790083,90,23.533
B5_1,40.6461,-73.7881,91,23.782
B6_0,40.8078,-73.9456,1,0.0
B6_0,40.807167,-73.947,2,0.137
B6_0,40.806533,-73.9484,3,0.275
B6_0,40.8059,-73.9498,4,0.412
B6_0,40.805267,-73.9512,5,0.549
B6_0,40.804633,-73.9526,6,0.686
B6_0,40.804,-73.954,7,0.824
B6_0,40.799967,-73.955633,8,1.293
B6_0,40.795933,-73.957267,9,1.762
B6_0,40.7919,-73.9589,10,2.231
B6_0,40.787867,-73.960533,11,2.7
B6_0,40.783833,-73.962167,12,3.169
B6_0,40.7798,-73.9638,13,3.638
B6_0,40.779683,-73.962467,14,3.751
B6_0,40.779567,-73.961133,15,3.864
B6_0,40.77945,-73.9598,16,3.977
B6_0,40.779333,-73.958467,17,4.09
B6_0,40.779217,-73.957133,18,4.203
B6_0,40.7791,-73.9558,19,4.316
B6_0,40.77825,-73.957333,20,4.476
B6_0,40.7774,-73.958867,21,4.636
B6_0,40.77655,-73.9604,22,4.796
B6_0,40.7757,-73.961933,23,4.956
B6_0,40.77485,-73.963467,24,5.116
B6_0,40.774,-73.965,25,5.276
B6_0,40.772367,-73.966467,26,5.496
B6_0,40.770733,-73.967933,27,5.716
B6_0,40.7691,-73.9694,28,5.935
B6_0,40.767467,-73.970867,29,6.155
B6_0,40.765833,-73.972333,30,6.375
B6_0,40.7642,-73.9738,31,6.594
B6_0,40.7635,-73.973583,32,6.674
B6_0,40.7628,-73.973367,33,6.754
B6_0,40.7621,-73.97315,34,6.834
B6_0,40.7614,-73.972933,35,6.914
B6_0,40.7607,-73.972717,36,6.994
B6_0,40.76,-73.9725,37,7.074
B6_0,40.758783,-73.973283,38,7.224
B6_0,40.757567,-73.974067,39,7.375
B6_0,40.75635,-73.97485,40,7.525
B6_0,40.755133,-73.975633,41,7.676
B6_0,40.753917,-73.976417,42,7.826
B6_0,40.7527,-73.9772,43,7.977
B6_0,40.75285,-73.9782,44,8.063
B6_0,40.753,-73.9792,45,8.149
B6_0,40.75315,-73.9802,46,8.235
B6_0,40.7533,-73.9812,47,8.32
B6_0,40.75345,-73.9822,48,8.406
B6_0,40.7536,-73.9832,49,8.492
B6_0,40.754,-73.983333,50,8.538
B6_0,40.7544,-73.983467,51,8.584
B6_0,40.7548,-73.9836,52,8.63
B6_0,40.7552,-73.983733,53,8.676
B6_0,40.7556,-73.983867,54,8.722
B6_0,40.756,-73.984,55,8.767
B6_0,40.755883,-73.9845,56,8.811
B6_0,40.755767,-73.985,57,8.856
B6_0,40.75565,-73.9855,58,8.9
B6_0,40.755533,-73.986,59,8.944
B6_0,40.755417,-73.9865,60,8.988
B6_0,40.7553,-73.987,61,9.032
B6_1,40.7553,-73.987,1,0.0
B6_1,40.755417,-73.9865,2,0.044
B6_1,40.755533,-73.986,3,0.088
B6_1,40.75565,-73.9855,4,0.132
B6_1,40.755767,-73.985,5,0.176
B6_1,40.755883,-73.9845,6,0.22
B6_1,40.756,-73.984,7,0.264
B6_1,40.7556,-73.983867,8,0.31
B6_1,40.7552,-73.983733,9,0.356
B6_1,40.7548,-73.9836,10,0.402
B6_1,40.7544,-73.983467,11,0.448
B6_1,40.754,-73.983333,12,0.494
B6_1,40.7536,-73.9832,13,0.54
B6_1,40.75345,-73.9822,14,0.626
B6_1,40.7533,-73.9812,15,0.711
B6_1,40.75315,-73.9802,16,0.797
B6_1,40.753,-73.9792,17,0.883
B6_1,40.75285,-73.9782,18,0.969
B6_1,40.7527,-73.9772,19,1.055
B6_1,40.753917,-73.976417,20,1.205
B6_1,40.755133,-73.975633,21,1.356
B6_1,40.75635,-73.97485,22,1.506
B6_1,40.757567,-73.974067,23,1.657
B6_1,40.758783,-73.973283,24,1.807
B6_1,40.76,-73.9725,25,1.958
B6_1,40.7607,-73.972717,26,2.038
B6_1,40.7614,-73.972933,27,2.118
B6_1,40.7621,-73.97315,28,2.198
B6_1,40.7628,-73.973367,29,2.278
B6_1,40.7635,-73.973583,30,2.358
B6_1,40.7642,-73.9738,31,2.438
B6_1,40.765833,-73.972333,32,2.657
B6_1,40.767467,-73.970867,33,2.877
B6_1,40.7691,-73.9694,34,3.097
B6_1,40.770733,-73.967933,35,3.316
B6_1,40.772367,-73.966467,36,3.536
B6_1,40.774,-73.965,37,3.755
B6_1,40.77485,-73.963467,38,3.915
B6_1,40.7757,-73.961933,39,4.076
B6_1,40.77655,-73.9604,40,4.236
B6_1,40.7774,-73.958867,41,4.396
B6_1,40.77825,-73.957333,42,4.556
B6_1,40.7791,-73.9558,43,4.716
B6_1,40.779217,-73.957133,44,4.829
B6_1,40.779333,-73.958467,45,4.942
B6_1,40.77945,-73.9598,46,5.055
B6_1,40.779567,-73.961133,47,5.168
B6_1,40.779683,-73.962467,48,5.281
B6_1,40.7798,-73.9638,49,5.394
B6_1,40.783833,-73.962167,50,5.863
B6_1,40.787867,-73.960533,51,6.332
B6_1,40.7919,-73.9589,52,6.801
B6_1,40.795933,-73.957267,53,7.27
B6_1,40.799967,-73.955633,54,7.739
B6_1,40.804,-73.954,55,8.208
B6_1,40.804633,-73.9526,56,8.345
B6_1,40.805267,-73.9512,57,8.483
B6_1,40.8059,-73.9498,58,8.62
B6_1,40.806533,-73.9484,59,8.757
B6_1,40.807167,-73.947,60,8.895
B6_1,40.8078,-73.9456,61,9.032
N1_0,40.8681,-73.918,1,0.0
N1_0,40.85805,-73.9226,2,1.183
N1_0,40.848,-73.9272,3,2.365
N1_0,40.83795,-73.9318,4,3.548
N1_0,40.8279,-73.9364,5,4.73
N1_0,40.81785,-73.941,6,5.913
N1_0,40.8078,-73.9456,7,7.096
N1_0,40.804333,-73.947167,8,7.503
N1_0,40.800867,-73.948733,9,7.911
N1_0,40.7974,-73.9503,10,8.318
N1_0,40.793933,-73.951867,11,8.725
N1_0,40.790467,-73.953433,12,9.133
N1_0,40.787,-73.955,13,9.54
N1_0,40.784167,-73.958,14,9.944
N1_0,40.781333,-73.961,15,10.348
N1_0,40.7785,-73.964,16,10.752
N1_0,40.775667,-73.967,17,11.155
N1_0,40.772833,-73.97,18,11.559
N1_0,40.77,-73.973,19,11.963
N1_0,40.76755,-73.975333,20,12.299
N1_0,40.7651,-73.977667,21,12.635
N1_0,40.76265,-73.98,22,12.971
N1_0,40.7602,-73.982333,23,13.307
N1_0,40.75775,-73.984667,24,13.643
N1_0,40.7553,-73.987,25,13.979
N1_0,40.753083,-73.987,26,14.225
N1_0,40.750867,-73.987,27,14.471
N1_0,40.74865,-73.987,28,14.718
N1_0,40.746433,-73.987,29,14.964
N1_0,40.744217,-73.987,30,15.211
N1_0,40.742,-73.987,31,15.457
N1_0,40.740983,-73.9876,32,15.581
N1_0,40.739967,-73.9882,33,15.705
N1_0,40.73895,-73.9888,34,15.829
N1_0,40.737933,-73.9894,35,15.953
N1_0,40.736917,-73.99,36,16.077
N1_0,40.7359,-73.9906,37,16.2
N1_0,40.734583,-73.989667,38,16.367
N1_0,40.733267,-73.988733,39,16.533
N1_0,40.73195,-73.9878,40,16.699
N1_0,40.730633,-73.986867,41,16.865
N1_0,40.729317,-73.985933,42,17.031
N1_0,40.728,-73.985,43,17.198
N1_0,40.726217,-73.9843,44,17.404
N1_0,40.724433,-73.9836,45,17.611
N1_0,40.72265,-73.9829,46,17.818
N1_0,40.720867,-73.9822,47,18.025
N1_0,40.719083,-73.9815,48,18.232
N1_0,40.7173,-73.9808,49,18.439
N1_0,40.715917,-73.982333,50,18.64
N1_0,40.714533,-73.983867,51,18.841
N1_0,40.71315,-73.9854,52,19.042
N1_0,40.711767,-73.986933,53,19.242
N1_0,40.710383,-73.988467,54,19.443
N1_0,40.709,-73.99,55,19.644
N1_0,40.706283,-73.989883,56,19.947
N1_0,40.703567,-73.989767,57,20.249
N1_0,40.70085,-73.98965,58,20.551
N1_0,40.698133,-73.989533,59,20.853
N1_0,40.695417,-73.989417,60,21.155
N1_0,40.6927,-73.9893,61,21.458
N1_0,40.69025,-73.987583,62,21.766
N1_0,40.6878,-73.985867,63,22.075
N1_0,40.68535,-73.98415,64,22.383
N1_0,40.6829,-73.982433,65,22.692
N1_0,40.68045,-73.980717,66,23.0
N1_0,40.678,-73.979,67,23.309
N1_0,40.675167,-73.977167,68,23.66
N1_0,40.672333,-73.975333,69,24.011
N1_0,40.6695,-73.9735,70,24.362
N1_0,40.666667,-73.971667,71,24.712
N1_0,40.663833,-73.969833,72,25.063
N1_0,40.661,-73.968,73,25.414
N1_0,40.655,-73.969833,74,26.099
N1_0,40.649,-73.971667,75,26.784
N1_0,40.643,-73.9735,76,27.469
N1_0,40.637,-73.975333,77,28.154
N1_0,40.631,-73.977167,78,28.839
N1_0,40.625,-73.979,79,29.524
N1_0,40.620833,-73.979,80,29.987
N1_0,40.616667,-73.979,81,30.45
N1_0,40.6125,-73.979,82,30.914
N1_0,40.608333,-73.979,83,31.377
N1_0,40.604167,-73.979,84,31.84
N1_0,40.6,-73.979,85,32.303
N1_0,40.596217,-73.979483,86,32.726
N1_0,40.592433,-73.979967,87,33.149
N1_0,40.58865,-73.98045,88,33.571
N1_0,40.584867,-73.980933,89,33.994
N1_0,40.581083,-73.981417,90,34.417
N1_0,40.5773,-73.9819,91,34.839
N1_1,40.5773,-73.9819,1,0.0
N1_1,40.581083,-73.981417,2,0.423
N1_1,40.584867,-73.980933,3,0.845
N1_1,40.58865,-73.98045,4,1.268
N1_1,40.592433,-73.979967,5,1.691
N1_1,40.596217,-73.979483,6,2.113
N1_1,40.6,-73.979,7,2.536
N1_1,40.604167,-73.979,8,2.999
N1_1,40.608333,-73.979,9,3.463
N1_1,40.6125,-73.979,10,3.926
N1_1,40.616667,-73.979,11,4.389
N1_1,40.620833,-73.979,12,4.853
N1_1,40.625,-73.979,13,5.316
N1_1,40.631,-73.977167,14,6.001
N1_1,40.637,-73.975333,15,6.686
N1_1,40.643,-73.9735,16,7.37
N1_1,40.649,-73.971667,17,8.055
N1_1,40.655,-73.969833,18,8.74
N1_1,40.661,-73.968,19,9.425
N1_1,40.663833,-73.969833,20,9.776
N1_1,40.666667,-73.971667,21,10.127
N1_1,40.6695,-73.9735,22,10.478
N1_1,40.672333,-73.975333,23,10.829
N1_1,40.675167,-73.977167,24,11.18
N1_1,40.678,-73.979,25,11.531
N1_1,40.68045,-73.980717,26,11.839
N1_1,40.6829,-73.982433,27,12.148
N1_1,40.68535,-73.98415,28,12.456
N1_1,40.6878,-73.985867,29,12.765
N1_1,40.69025,-73.987583,30,13.073
N1_1,40.6927,-73.9893,31,13.382
N1_1,40.695417,-73.989417,32,13.684
N1_1,40.698133,-73.989533,33,13.986
N1_1,40.70085,-73.98965,34,14.288
N1_1,40.703567,-73.989767,35,14.591
N1_1,40.706283,-73.989883,36,14.893
N1_1,40.709,-73.99,37,15.195
N1_1,40.710383,-73.988467,38,15.396
N1_1,40.711767,-73.986933,39,15.597
N1_1,40.71315,-73.9854,40,15.798
N1_1,40.714533,-73.983867,41,15.999
N1_1,40.715917,-73.982333,42,16.2
N1_1,40.7173,-73.9808,43,16.401
N1_1,40.719083,-73.9815,44,16.607
N1_1,40.720867,-73.9822,45,16.814
N1_1,40.72265,-73.9829,46,17.021
N1_1,40.724433,-73.9836,47,17.228
N1_1,40.726217,-73.9843,48,17.435
N1_1,40.728,-73.985,49,17.642
N1_1,40.729317,-73.985933,50,17.808
N1_1,40.730633,-73.986867,51,17.974
N1_1,40.73195,-73.9878,52,18.14
N1_1,40.733267,-73.988733,53,18.307
N1_1,40.734583,-73.989667,54,18.473
N1_1,40.7359,-73.9906,55,18.639
N1_1,40.736917,-73.99,56,18.763
N1_1,40.737933,-73.9894,57,18.887
N1_1,40.73895,-73.9888,58,19.011
N1_1,40.739967,-73.9882,59,19.134
N1_1,40.740983,-73.9876,60,19.258
N1_1,40.742,-73.987,61,19.382
N1_1,40.744217,-73.987,62,19.629
N1_1,40.746433,-73.987,63,19.875
N1_1,40.74865,-73.987,64,20.121
N1_1,40.750867,-73.987,65,20.368
N1_1,40.753083,-73.987,66,20.614
N1_1,40.7553,-73.987,67,20.861
N1_1,40.75775,-73.984667,68,21.197
N1_1,40.7602,-73.982333,69,21.533
N1_1,40.76265,-73.98,70,21.869
N1_1,40.7651,-73.977667,71,22.205
N1_1,40.76755,-73.975333,72,22.541
N1_1,40.77,-73.973,73,22.876
N1_1,40.772833,-73.97,74,23.28
N1_1,40.775667,-73.967,75,23.684
N1_1,40.7785,-73.964,76,24.088
N1_1,40.781333,-73.961,77,24.492
N1_1,40.784167,-73.958,78,24.895
N1_1,40.787,-73.955,79,25.299
N1_1,40.790467,-73.953433,80,25.707
N1_1,40.793933,-73.951867,81,26.114
N1_1,40.7974,-73.9503,82,26.522
N1_1,40.800867,-73.948733,83,26.929
N1_1,40.804333,-73.947167,84,27.336
N1_1,40.8078,-73.9456,85,27.744
N1_1,40.81785,-73.941,86,28.926
N1_1,40.8279,-73.9364,87,30.109
N1_1,40.83795,-73.9318,88,31.292
N1_1,40.848,-73.9272,89,32.474
N1_1,40.85805,-73.9226,90,33.657
N1_1,40.8681,-73.918,91,34.839
F1_0,40.7046,-74.0067,1,0.0
F1_0,40.704417,-74.00575,2,0.083
F1_0,40.704233,-74.0048,3,0.165
F1_0,40.70405,-74.00385,4,0.248
F1_0,40.703867,-74.0029,5,0.331
F1_0,40.703683,-74.00195,6,0.413
F1_0,40.7035,-74.001,7,0.496
F1_0,40.70295,-74.000317,8,0.58
F1_0,40.7024,-73.999633,9,0.664
F1_0,40.70185,-73.99895,10,0.748
F1_0,40.7013,-73.998267,11,0.832
F1_0,40.70075,-73.997583,12,0.916
F1_0,40.7002,-73.9969,13,1.0
F1_0,40.700717,-73.996267,14,1.078
F1_0,40.701233,-73.995633,15,1.157
F1_0,40.70175,-73.995,16,1.235
F1_0,40.702267,-73.994367,17,1.314
F1_0,40.702783,-73.993733,18,1.392
F1_0,40.7033,-73.9931,19,1.47
F1_0,40.703583,-73.991583,20,1.602
F1_0,40.703867,-73.990067,21,1.734
F1_0,40.70415,-73.98855,22,1.865
F1_0,40.704433,-73.987033,23,1.997
F1_0,40.704717,-73.985517,24,2.129
F1_0,40.705,-73.984,25,2.261
F1_0,40.70555,-73.979517,26,2.643
F1_0,40.7061,-73.975033,27,3.026
F1_0,40.70665,-73.97055,28,3.409
F1_0,40.7072,-73.966067,29,3.792
F1_0,40.70775,-73.961583,30,4.175
F1_0,40.7083,-73.9571,31,4.557
F1_0,40.709717,-73.95875,32,4.768
F1_0,40.711133,-73.9604,33,4.978
F1_0,40.71255,-73.96205,34,5.188
F1_0,40.713967,-73.9637,35,5.398
F1_0,40.715383,-73.96535,36,5.608
F1_0,40.7168,-73.967,37,5.818
F1_0,40.717,-73.966167,38,5.892
F1_0,40.7172,-73.965333,39,5.966
F1_0,40.7174,-73.9645,40,6.039
F1_0,40.7176,-73.963667,41,6.113
F1_0,40.7178,-73.962833,42,6.187
F1_0,40.718,-73.962,43,6.26
F1_0,40.720033,-73.960667,44,6.513
F1_0,40.722067,-73.959333,45,6.765
F1_0,40.7241,-73.958,46,7.018
F1_0,40.726133,-73.956667,47,7.27
F1_0,40.728167,-73.955333,48,7.523
F1_0,40.7302,-73.954,49,7.775
F1_0,40.730833,-73.953667,50,7.851
F1_0,40.731467,-73.953333,51,7.927
F1_0,40.7321,-73.953,52,8.003
F1_0,40.732733,-73.952667,53,8.078
F1_0,40.733367,-73.952333,54,8.154
F1_0,40.734,-73.952,55,8.23
F1_0,40.735717,-73.951483,56,8.426
F1_0,40.737433,-73.950967,57,8.622
F1_0,40.73915,-73.95045,58,8.817
F1_0,40.740867,-73.949933,59,9.013
F1_0,40.742583,-73.949417,60,9.209
F1_0,40.7443,-73.9489,61,9.405
F1_0,40.743417,-73.949917,62,9.535
F1_0,40.742533,-73.950933,63,9.665
F1_0,40.74165,-73.95195,64,9.796
F1_0,40.740767,-73.952967,65,9.926
F1_0,40.739883,-73.953983,66,10.056
F1_0,40.739,-73.955,67,10.187
F1_0,40.739583,-73.956,68,10.293
F1_0,40.740167,-73.957,69,10.399
F1_0,40.74075,-73.958,70,10.506
F1_0,40.741333,-73.959,71,10.612
F1_0,40.741917,-73.96,72,10.718
F1_0,40.7425,-73.961,73,10.825
F1_0,40.74285,-73.9628,74,10.981
F1_0,40.7432,-73.9646,75,11.138
F1_0,40.74355,-73.9664,76,11.294
F1_0,40.7439,-73.9682,77,11.451
F1_0,40.74425,-73.97,78,11.607
F1_0,40.7446,-73.9718,79,11.764
F1_1,40.7446,-73.9718,1,0.0
F1_1,40.74425,-73.97,2,0.157
F1_1,40.7439,-73.9682,3,0.313
F1_1,40.74355,-73.9664,4,0.47
F1_1,40.7432,-73.9646,5,0.626
F1_1,40.74285,-73.9628,6,0.783
F1_1,40.7425,-73.961,7,0.939
F1_1,40.741917,-73.96,8,1.046
F1_1,40.741333,-73.959,9,1.152
F1_1,40.74075,-73.958,10,1.258
F1_1,40.740167,-73.957,11,1.365
F1_1,40.739583,-73.956,12,1.471
F1_1,40.739,-73.955,13,1.577
F1_1,40.739883,-73.953983,14,1.708
F1_1,40.740767,-73.952967,15,1.838
F1_1,40.74165,-73.95195,16,1.968
F1_1,40.742533,-73.950933,17,2.099
F1_1,40.743417,-73.949917,18,2.229
F1_1,40.7443,-73.9489,19,2.359
F1_1,40.742583,-73.949417,20,2.555
F1_1,40.740867,-73.949933,21,2.751
F1_1,40.73915,-73.95045,22,2.947
F1_1,40.737433,-73.950967,23,3.142
F1_1,40.735717,-73.951483,24,3.338
F1_1,40.734,-73.952,25,3.534
F1_1,40.733367,-73.952333,26,3.61
F1_1,40.732733,-73.952667,27,3.686
F1_1,40.7321,-73.953,28,3.761
F1_1,40.731467,-73.953333,29,3.837
F1_1,40.730833,-73.953667,30,3.913
F1_1,40.7302,-73.954,31,3.989
F1_1,40.728167,-73.955333,32,4.241
F1_1,40.726133,-73.956667,33,4.494
F1_1,40.7241,-73.958,34,4.746
F1_1,40.722067,-73.959333,35,4.999
F1_1,40.720033,-73.960667,36,5.251
F1_1,40.718,-73.962,37,5.504
F1_1,40.7178,-73.962833,38,5.577
F1_1,40.7176,-73.963667,39,5.651
F1_1,40.7174,-73.9645,40,5.725
F1_1,40.7172,-73.965333,41,5.798
F1_1,40.717,-73.966167,42,5.872
F1_1,40.7168,-73.967,43,5.946
F1_1,40.715383,-73.96535,44,6.156
F1_1,40.713967,-73.9637,45,6.366
F1_1,40.71255,-73.96205,46,6.576
F1_1,40.711133,-73.9604,47,6.786
F1_1,40.709717,-73.95875,48,6.996
F1_1,40.7083,-73.9571,49,7.207
F1_1,40.70775,-73.961583,50,7.589
F1_1,40.7072,-73.966067,51,7.972
F1_1,40.70665,-73.97055,52,8.355
F1_1,40.7061,-73.975033,53,8.738
F1_1,40.70555,-73.979517,54,9.121
F1_1,40.705,-73.984,55,9.503
F1_1,40.704717,-73.985517,56,9.635
F1_1,40.704433,-73.987033,57,9.767
F1_1,40.70415,-73.98855,58,9.898
F1_1,40.703867,-73.990067,59,10.03
F1_1,40.703583,-73.991583,60,10.162
F1_1,40.7033,-73.9931,61,10.294
F1_1,40.702783,-73.993733,62,10.372
F1_1,40.702267,-73.994367,63,10.45
F1_1,40.70175,-73.995,64,10.529
F1_1,40.701233,-73.995633,65,10.607
F1_1,40.700717,-73.996267,66,10.686
F1_1,40.7002,-73.9969,67,10.764
F1_1,40.70075,-73.997583,68,10.848
F1_1,40.7013,-73.998267,69,10.932
F1_1,40.70185,-73.99895,70,11.016
F1_1,40.7024,-73.999633,71,11.1
F1_1,40.70295,-74.000317,72,11.184
F1_1,40.7035,-74.001,73,11.268
F1_1,40.703683,-74.00195,74,11.351
F1_1,40.703867,-74.0029,75,11.433
F1_1,40.70405,-74.00385,76,11.516
F1_1,40.704233,-74.0048,77,11.599
F1_1,40.704417,-74.00575,78,11.681
F1_1,40.7046,-74.0067,79,11.764
